participant,day,scale,score
94,47,pos_aff,1.8
94,47,neg_aff,0
94,48,stress,0
94,48,pos_aff,1.8
94,48,neg_aff,0
94,49,stress,NA
94,49,pos_aff,NA
94,49,neg_aff,NA
94,50,stress,0
94,50,pos_aff,1.2
94,50,neg_aff,0
94,51,stress,0
94,51,pos_aff,1.6
94,51,neg_aff,0
94,52,stress,0
94,52,pos_aff,0.4
94,52,neg_aff,0
94,53,stress,0
94,53,pos_aff,0.8
94,53,neg_aff,0
94,54,stress,2
94,54,pos_aff,2
94,54,neg_aff,0.2
94,55,stress,0
94,55,pos_aff,1.6
94,55,neg_aff,1.4
94,56,stress,0
94,56,pos_aff,1.4
94,56,neg_aff,0.2
94,57,stress,0
94,57,pos_aff,1.8
94,57,neg_aff,0
94,58,stress,NA
94,58,pos_aff,NA
94,58,neg_aff,NA
94,59,stress,NA
94,59,pos_aff,NA
94,59,neg_aff,NA
94,60,stress,0
94,60,pos_aff,1.4
94,60,neg_aff,0
94,61,stress,2
94,61,pos_aff,1.4
94,61,neg_aff,0.25
94,62,stress,0
94,62,pos_aff,2.2
94,62,neg_aff,0
94,63,stress,0
94,63,pos_aff,2
94,63,neg_aff,0
94,64,stress,0
94,64,pos_aff,2
94,64,neg_aff,0
94,65,stress,0
94,65,pos_aff,2
94,65,neg_aff,0
94,66,stress,0
94,66,pos_aff,0.6
94,66,neg_aff,0
94,67,stress,0
94,67,pos_aff,1
94,67,neg_aff,0
94,68,stress,NA
94,68,pos_aff,NA
94,68,neg_aff,NA
94,69,stress,NA
94,69,pos_aff,NA
94,69,neg_aff,NA
94,70,stress,NA
94,70,pos_aff,NA
94,70,neg_aff,NA
94,71,stress,0
94,71,pos_aff,1.2
94,71,neg_aff,0
94,72,stress,NA
94,72,pos_aff,NA
94,72,neg_aff,NA
94,73,stress,NA
94,73,pos_aff,NA
94,73,neg_aff,NA
94,74,stress,0
94,74,pos_aff,NA
94,74,neg_aff,NA
94,75,stress,NA
94,75,pos_aff,NA
94,75,neg_aff,NA
94,76,stress,NA
94,76,pos_aff,NA
94,76,neg_aff,NA
94,77,stress,NA
94,77,pos_aff,NA
94,77,neg_aff,NA
94,78,stress,NA
94,78,pos_aff,NA
94,78,neg_aff,NA
94,79,stress,NA
94,79,pos_aff,NA
94,79,neg_aff,NA
94,80,stress,NA
94,80,pos_aff,NA
94,80,neg_aff,NA
94,81,stress,NA
94,81,pos_aff,NA
94,81,neg_aff,NA
94,82,stress,0
94,82,pos_aff,1
94,82,neg_aff,0
94,83,stress,NA
94,83,pos_aff,NA
94,83,neg_aff,NA
94,84,stress,NA
94,84,pos_aff,NA
94,84,neg_aff,NA
94,85,stress,0
94,85,pos_aff,0.6
94,85,neg_aff,0
94,86,stress,NA
94,86,pos_aff,NA
94,86,neg_aff,NA
94,87,stress,NA
94,87,pos_aff,NA
94,87,neg_aff,NA
94,88,stress,NA
94,88,pos_aff,NA
94,88,neg_aff,NA
94,89,stress,NA
94,89,pos_aff,NA
94,89,neg_aff,NA
94,90,stress,NA
94,90,pos_aff,NA
94,90,neg_aff,NA
94,91,stress,NA
94,91,pos_aff,NA
94,91,neg_aff,NA
94,92,stress,NA
94,92,pos_aff,NA
94,92,neg_aff,NA
94,93,stress,NA
94,93,pos_aff,NA
94,93,neg_aff,NA
94,94,stress,NA
94,94,pos_aff,NA
94,94,neg_aff,NA
94,95,stress,NA
94,95,pos_aff,NA
94,95,neg_aff,NA
94,96,stress,3
94,96,pos_aff,2
94,96,neg_aff,0.6
94,97,stress,NA
94,97,pos_aff,NA
94,97,neg_aff,NA
94,98,stress,NA
94,98,pos_aff,NA
94,98,neg_aff,NA
94,99,stress,NA
94,99,pos_aff,NA
94,99,neg_aff,NA
94,100,stress,NA
94,100,pos_aff,NA
94,100,neg_aff,NA
94,101,stress,NA
94,101,pos_aff,NA
94,101,neg_aff,NA
95,1,stress,1
95,1,pos_aff,0.6
95,1,neg_aff,1.4
95,2,stress,2
95,2,pos_aff,0
95,2,neg_aff,2.2
95,3,stress,3
95,3,pos_aff,0.4
95,3,neg_aff,2.4
95,4,stress,1
95,4,pos_aff,0.8
95,4,neg_aff,0.6
95,5,stress,NA
95,5,pos_aff,NA
95,5,neg_aff,NA
95,6,stress,0
95,6,pos_aff,1
95,6,neg_aff,0.4
95,7,stress,1
95,7,pos_aff,0.8
95,7,neg_aff,0.2
95,8,stress,0
95,8,pos_aff,0.6
95,8,neg_aff,0.4
95,9,stress,1
95,9,pos_aff,0.4
95,9,neg_aff,1.6
95,10,stress,1
95,10,pos_aff,1.8
95,10,neg_aff,1
95,11,stress,1
95,11,pos_aff,1.6
95,11,neg_aff,0.6
95,12,stress,1
95,12,pos_aff,0.4
95,12,neg_aff,0.2
95,13,stress,1
95,13,pos_aff,1
95,13,neg_aff,0.4
95,14,stress,0
95,14,pos_aff,0.8
95,14,neg_aff,0
95,15,stress,0
95,15,pos_aff,0.4
95,15,neg_aff,0.4
95,16,stress,1
95,16,pos_aff,0.2
95,16,neg_aff,0.6
95,17,stress,2
95,17,pos_aff,0.2
95,17,neg_aff,0.6
95,18,stress,0
95,18,pos_aff,0.2
95,18,neg_aff,0
95,19,stress,0
95,19,pos_aff,0.6
95,19,neg_aff,1.2
95,20,stress,0
95,20,pos_aff,0.4
95,20,neg_aff,0.6
95,21,stress,2
95,21,pos_aff,0.2
95,21,neg_aff,1.8
95,22,stress,0
95,22,pos_aff,0.4
95,22,neg_aff,2
95,23,stress,1
95,23,pos_aff,0.4
95,23,neg_aff,0.8
95,24,stress,0
95,24,pos_aff,0.4
95,24,neg_aff,0.8
95,25,stress,1
95,25,pos_aff,0.4
95,25,neg_aff,0.6
95,26,stress,1
95,26,pos_aff,0.4
95,26,neg_aff,1
95,27,stress,1
95,27,pos_aff,0.6
95,27,neg_aff,1
95,28,stress,0
95,28,pos_aff,0
95,28,neg_aff,1
95,29,stress,1
95,29,pos_aff,0
95,29,neg_aff,1
95,30,stress,1
95,30,pos_aff,0.2
95,30,neg_aff,0.8
95,31,stress,NA
95,31,pos_aff,NA
95,31,neg_aff,NA
95,32,stress,0
95,32,pos_aff,0
95,32,neg_aff,1.8
95,33,stress,0
95,33,pos_aff,0.2
95,33,neg_aff,0.8
95,34,stress,1
95,34,pos_aff,0.6
95,34,neg_aff,1.4
95,35,stress,0
95,35,pos_aff,0
95,35,neg_aff,0.6
95,36,stress,2
95,36,pos_aff,1.2
95,36,neg_aff,1.2
95,37,stress,NA
95,37,pos_aff,NA
95,37,neg_aff,NA
95,38,stress,0
95,38,pos_aff,1
95,38,neg_aff,0.4
95,39,stress,0
95,39,pos_aff,0.4
95,39,neg_aff,1
95,40,stress,1
95,40,pos_aff,0.4
95,40,neg_aff,0.6
95,41,stress,NA
95,41,pos_aff,NA
95,41,neg_aff,NA
95,42,stress,1
95,42,pos_aff,0.4
95,42,neg_aff,0.6
95,43,stress,1
95,43,pos_aff,0.6
95,43,neg_aff,0.4
95,44,stress,0
95,44,pos_aff,0.4
95,44,neg_aff,0.4
95,45,stress,0
95,45,pos_aff,0.4
95,45,neg_aff,0.8
95,46,stress,1
95,46,pos_aff,0.4
95,46,neg_aff,0.6
95,47,stress,0
95,47,pos_aff,0.2
95,47,neg_aff,0.2
95,48,stress,0
95,48,pos_aff,0.6
95,48,neg_aff,0.2
95,49,stress,NA
95,49,pos_aff,NA
95,49,neg_aff,NA
95,50,stress,NA
95,50,pos_aff,NA
95,50,neg_aff,NA
95,51,stress,1
95,51,pos_aff,0.6
95,51,neg_aff,0.6
95,52,stress,0
95,52,pos_aff,0.6
95,52,neg_aff,0.6
95,53,stress,1
95,53,pos_aff,0.6
95,53,neg_aff,0.8
95,54,stress,1
95,54,pos_aff,0.2
95,54,neg_aff,0.8
95,55,stress,1
95,55,pos_aff,0.8
95,55,neg_aff,1
95,56,stress,0
95,56,pos_aff,0.6
95,56,neg_aff,0.4
95,57,stress,0
95,57,pos_aff,1.2
95,57,neg_aff,0.2
95,58,stress,0
95,58,pos_aff,0
95,58,neg_aff,0.6
95,59,stress,0
95,59,pos_aff,0.6
95,59,neg_aff,0.6
95,60,stress,0
95,60,pos_aff,0.6
95,60,neg_aff,0.4
95,61,stress,0
95,61,pos_aff,0.4
95,61,neg_aff,0.8
95,62,stress,0
95,62,pos_aff,1
95,62,neg_aff,0
95,63,stress,0
95,63,pos_aff,0.6
95,63,neg_aff,0.2
95,64,stress,0
95,64,pos_aff,1.2
95,64,neg_aff,0
95,65,stress,0
95,65,pos_aff,0.4
95,65,neg_aff,0.4
95,66,stress,3
95,66,pos_aff,0.8
95,66,neg_aff,0.8
95,67,stress,0
95,67,pos_aff,1
95,67,neg_aff,0
95,68,stress,0
95,68,pos_aff,1
95,68,neg_aff,0
95,69,stress,0
95,69,pos_aff,0.8
95,69,neg_aff,0.4
95,70,stress,0
95,70,pos_aff,0.8
95,70,neg_aff,0
95,71,stress,0
95,71,pos_aff,0.8
95,71,neg_aff,0.6
95,72,stress,1
95,72,pos_aff,1.4
95,72,neg_aff,0.4
95,73,stress,1
95,73,pos_aff,1.2
95,73,neg_aff,1
95,74,stress,1
95,74,pos_aff,0.4
95,74,neg_aff,0.6
95,75,stress,0
95,75,pos_aff,0.6
95,75,neg_aff,0.8
95,76,stress,1
95,76,pos_aff,0.6
95,76,neg_aff,0.6
95,77,stress,2
95,77,pos_aff,0.8
95,77,neg_aff,0.6
95,78,stress,0
95,78,pos_aff,0.6
95,78,neg_aff,0.2
95,79,stress,1
95,79,pos_aff,0.6
95,79,neg_aff,0.6
95,80,stress,1
95,80,pos_aff,0.4
95,80,neg_aff,0.6
95,81,stress,0
95,81,pos_aff,0.6
95,81,neg_aff,0
95,82,stress,1
95,82,pos_aff,0.2
95,82,neg_aff,1
95,83,stress,NA
95,83,pos_aff,NA
95,83,neg_aff,NA
95,84,stress,1
95,84,pos_aff,0.8
95,84,neg_aff,1.8
95,85,stress,0
95,85,pos_aff,0.2
95,85,neg_aff,1
95,86,stress,1
95,86,pos_aff,0.4
95,86,neg_aff,1
95,87,stress,1
95,87,pos_aff,0.8
95,87,neg_aff,0.8
95,88,stress,0
95,88,pos_aff,0.2
95,88,neg_aff,0.2
95,89,stress,1
95,89,pos_aff,0.8
95,89,neg_aff,0.6
95,90,stress,0
95,90,pos_aff,0.2
95,90,neg_aff,0
95,91,stress,0
95,91,pos_aff,0.4
95,91,neg_aff,0.2
95,92,stress,1
95,92,pos_aff,0.2
95,92,neg_aff,0.4
95,93,stress,0
95,93,pos_aff,1
95,93,neg_aff,0.2
95,94,stress,3
95,94,pos_aff,0.2
95,94,neg_aff,1.6
95,95,stress,0
95,95,pos_aff,0.4
95,95,neg_aff,0
95,96,stress,0
95,96,pos_aff,0.6
95,96,neg_aff,0.4
95,97,stress,0
95,97,pos_aff,0.8
95,97,neg_aff,0
95,98,stress,0
95,98,pos_aff,0.8
95,98,neg_aff,0.6
95,99,stress,1
95,99,pos_aff,0.2
95,99,neg_aff,0.4
95,100,stress,1
95,100,pos_aff,0.4
95,100,neg_aff,1.6
95,101,stress,0
95,101,pos_aff,0.2
95,101,neg_aff,0.6
96,1,stress,NA
96,1,pos_aff,NA
96,1,neg_aff,NA
96,2,stress,3
96,2,pos_aff,1
96,2,neg_aff,0.8
96,3,stress,2
96,3,pos_aff,1
96,3,neg_aff,1
96,4,stress,4
96,4,pos_aff,1
96,4,neg_aff,1.4
96,5,stress,3
96,5,pos_aff,1
96,5,neg_aff,1
96,6,stress,4
96,6,pos_aff,1.4
96,6,neg_aff,1
96,7,stress,3
96,7,pos_aff,1
96,7,neg_aff,1
96,8,stress,3
96,8,pos_aff,1
96,8,neg_aff,2
96,9,stress,NA
96,9,pos_aff,NA
96,9,neg_aff,NA
96,10,stress,NA
96,10,pos_aff,NA
96,10,neg_aff,NA
96,11,stress,NA
96,11,pos_aff,NA
96,11,neg_aff,NA
96,12,stress,NA
96,12,pos_aff,NA
96,12,neg_aff,NA
96,13,stress,NA
96,13,pos_aff,NA
96,13,neg_aff,NA
96,14,stress,NA
96,14,pos_aff,NA
96,14,neg_aff,NA
96,15,stress,NA
96,15,pos_aff,NA
96,15,neg_aff,NA
96,16,stress,NA
96,16,pos_aff,NA
96,16,neg_aff,NA
96,17,stress,NA
96,17,pos_aff,NA
96,17,neg_aff,NA
96,18,stress,NA
96,18,pos_aff,NA
96,18,neg_aff,NA
96,19,stress,NA
96,19,pos_aff,NA
96,19,neg_aff,NA
96,20,stress,NA
96,20,pos_aff,NA
96,20,neg_aff,NA
96,21,stress,NA
96,21,pos_aff,NA
96,21,neg_aff,NA
96,22,stress,NA
96,22,pos_aff,NA
96,22,neg_aff,NA
96,23,stress,4
96,23,pos_aff,2.4
96,23,neg_aff,1.2
96,24,stress,4
96,24,pos_aff,1
96,24,neg_aff,1.2
96,25,stress,3
96,25,pos_aff,1
96,25,neg_aff,1
96,26,stress,4
96,26,pos_aff,1.8
96,26,neg_aff,1.2
96,27,stress,5
96,27,pos_aff,1.2
96,27,neg_aff,1.4
96,28,stress,3
96,28,pos_aff,1
96,28,neg_aff,0.8
96,29,stress,2
96,29,pos_aff,1
96,29,neg_aff,0.8
96,30,stress,3
96,30,pos_aff,1.8
96,30,neg_aff,1
96,31,stress,NA
96,31,pos_aff,NA
96,31,neg_aff,NA
96,32,stress,NA
96,32,pos_aff,NA
96,32,neg_aff,NA
96,33,stress,4
96,33,pos_aff,2.4
96,33,neg_aff,1
96,34,stress,3
96,34,pos_aff,1.8
96,34,neg_aff,1.4
96,35,stress,3
96,35,pos_aff,2.8
96,35,neg_aff,1.4
96,36,stress,3
96,36,pos_aff,2.6
96,36,neg_aff,1
96,37,stress,3
96,37,pos_aff,2.2
96,37,neg_aff,1
96,38,stress,NA
96,38,pos_aff,NA
96,38,neg_aff,NA
96,39,stress,1
96,39,pos_aff,1.2
96,39,neg_aff,1.4
96,40,stress,NA
96,40,pos_aff,NA
96,40,neg_aff,NA
96,41,stress,NA
96,41,pos_aff,NA
96,41,neg_aff,NA
96,42,stress,3
96,42,pos_aff,1.8
96,42,neg_aff,1
96,43,stress,NA
96,43,pos_aff,NA
96,43,neg_aff,NA
96,44,stress,NA
96,44,pos_aff,NA
96,44,neg_aff,NA
96,45,stress,3
96,45,pos_aff,2.4
96,45,neg_aff,0.6
96,46,stress,NA
96,46,pos_aff,NA
96,46,neg_aff,NA
96,47,stress,NA
96,47,pos_aff,NA
96,47,neg_aff,NA
96,48,stress,3
96,48,pos_aff,2
96,48,neg_aff,1.8
96,49,stress,NA
96,49,pos_aff,NA
96,49,neg_aff,NA
96,50,stress,NA
96,50,pos_aff,NA
96,50,neg_aff,NA
96,51,stress,NA
96,51,pos_aff,NA
96,51,neg_aff,NA
96,52,stress,NA
96,52,pos_aff,NA
96,52,neg_aff,NA
96,53,stress,NA
96,53,pos_aff,NA
96,53,neg_aff,NA
96,54,stress,NA
96,54,pos_aff,NA
96,54,neg_aff,NA
96,55,stress,NA
96,55,pos_aff,NA
96,55,neg_aff,NA
96,56,stress,NA
96,56,pos_aff,NA
96,56,neg_aff,NA
96,57,stress,NA
96,57,pos_aff,NA
96,57,neg_aff,NA
96,58,stress,NA
96,58,pos_aff,NA
96,58,neg_aff,NA
96,59,stress,NA
96,59,pos_aff,NA
96,59,neg_aff,NA
96,60,stress,NA
96,60,pos_aff,NA
96,60,neg_aff,NA
96,61,stress,NA
96,61,pos_aff,NA
96,61,neg_aff,NA
96,62,stress,NA
96,62,pos_aff,NA
96,62,neg_aff,NA
96,63,stress,NA
96,63,pos_aff,NA
96,63,neg_aff,NA
96,64,stress,NA
96,64,pos_aff,NA
96,64,neg_aff,NA
96,65,stress,NA
96,65,pos_aff,NA
96,65,neg_aff,NA
96,66,stress,NA
96,66,pos_aff,NA
96,66,neg_aff,NA
96,67,stress,NA
96,67,pos_aff,NA
96,67,neg_aff,NA
96,68,stress,NA
96,68,pos_aff,NA
96,68,neg_aff,NA
96,69,stress,NA
96,69,pos_aff,NA
96,69,neg_aff,NA
96,70,stress,NA
96,70,pos_aff,NA
96,70,neg_aff,NA
96,71,stress,NA
96,71,pos_aff,NA
96,71,neg_aff,NA
96,72,stress,NA
96,72,pos_aff,NA
96,72,neg_aff,NA
96,73,stress,NA
96,73,pos_aff,NA
96,73,neg_aff,NA
96,74,stress,NA
96,74,pos_aff,NA
96,74,neg_aff,NA
96,75,stress,NA
96,75,pos_aff,NA
96,75,neg_aff,NA
96,76,stress,NA
96,76,pos_aff,NA
96,76,neg_aff,NA
96,77,stress,NA
96,77,pos_aff,NA
96,77,neg_aff,NA
96,78,stress,NA
96,78,pos_aff,NA
96,78,neg_aff,NA
96,79,stress,NA
96,79,pos_aff,NA
96,79,neg_aff,NA
96,80,stress,NA
96,80,pos_aff,NA
96,80,neg_aff,NA
96,81,stress,NA
96,81,pos_aff,NA
96,81,neg_aff,NA
96,82,stress,NA
96,82,pos_aff,NA
96,82,neg_aff,NA
96,83,stress,NA
96,83,pos_aff,NA
96,83,neg_aff,NA
96,84,stress,NA
96,84,pos_aff,NA
96,84,neg_aff,NA
96,85,stress,NA
96,85,pos_aff,NA
96,85,neg_aff,NA
96,86,stress,NA
96,86,pos_aff,NA
96,86,neg_aff,NA
96,87,stress,NA
96,87,pos_aff,NA
96,87,neg_aff,NA
96,88,stress,NA
96,88,pos_aff,NA
96,88,neg_aff,NA
96,89,stress,NA
96,89,pos_aff,NA
96,89,neg_aff,NA
96,90,stress,NA
96,90,pos_aff,NA
96,90,neg_aff,NA
96,91,stress,NA
96,91,pos_aff,NA
96,91,neg_aff,NA
96,92,stress,NA
96,92,pos_aff,NA
96,92,neg_aff,NA
96,93,stress,NA
96,93,pos_aff,NA
96,93,neg_aff,NA
96,94,stress,NA
96,94,pos_aff,NA
96,94,neg_aff,NA
96,95,stress,NA
96,95,pos_aff,NA
96,95,neg_aff,NA
96,96,stress,NA
96,96,pos_aff,NA
96,96,neg_aff,NA
96,97,stress,NA
96,97,pos_aff,NA
96,97,neg_aff,NA
96,98,stress,NA
96,98,pos_aff,NA
96,98,neg_aff,NA
96,99,stress,NA
96,99,pos_aff,NA
96,99,neg_aff,NA
96,100,stress,NA
96,100,pos_aff,NA
96,100,neg_aff,NA
96,101,stress,NA
96,101,pos_aff,NA
96,101,neg_aff,NA
97,1,stress,NA
97,1,pos_aff,NA
97,1,neg_aff,NA
97,2,stress,2
97,2,pos_aff,0.4
97,2,neg_aff,1.8
97,3,stress,1
97,3,pos_aff,1.2
97,3,neg_aff,0.8
97,4,stress,1
97,4,pos_aff,1.2
97,4,neg_aff,0.4
97,5,stress,0
97,5,pos_aff,1.2
97,5,neg_aff,0.6
97,6,stress,NA
97,6,pos_aff,NA
97,6,neg_aff,NA
97,7,stress,2
97,7,pos_aff,0.4
97,7,neg_aff,0.8
97,8,stress,1
97,8,pos_aff,0.4
97,8,neg_aff,0.8
97,9,stress,1
97,9,pos_aff,1
97,9,neg_aff,1
97,10,stress,NA
97,10,pos_aff,NA
97,10,neg_aff,NA
97,11,stress,1
97,11,pos_aff,1.8
97,11,neg_aff,0.4
97,12,stress,0
97,12,pos_aff,1.4
97,12,neg_aff,0.6
97,13,stress,1
97,13,pos_aff,1.6
97,13,neg_aff,2
97,14,stress,2
97,14,pos_aff,1
97,14,neg_aff,1
97,15,stress,1
97,15,pos_aff,1
97,15,neg_aff,0.6
97,16,stress,0
97,16,pos_aff,1
97,16,neg_aff,0.6
97,17,stress,1
97,17,pos_aff,2.4
97,17,neg_aff,0.4
97,18,stress,2
97,18,pos_aff,1.4
97,18,neg_aff,0.8
97,19,stress,2
97,19,pos_aff,1.6
97,19,neg_aff,0.4
97,20,stress,1
97,20,pos_aff,1.2
97,20,neg_aff,0.4
97,21,stress,1
97,21,pos_aff,1.2
97,21,neg_aff,0.4
97,22,stress,1
97,22,pos_aff,1.2
97,22,neg_aff,0.6
97,23,stress,1
97,23,pos_aff,1.6
97,23,neg_aff,0.6
97,24,stress,1
97,24,pos_aff,1.8
97,24,neg_aff,0.4
97,25,stress,1
97,25,pos_aff,1.6
97,25,neg_aff,0.6
97,26,stress,NA
97,26,pos_aff,NA
97,26,neg_aff,NA
97,27,stress,1
97,27,pos_aff,1.6
97,27,neg_aff,0.2
97,28,stress,1
97,28,pos_aff,1.2
97,28,neg_aff,0.4
97,29,stress,1
97,29,pos_aff,0.6
97,29,neg_aff,0.8
97,30,stress,1
97,30,pos_aff,0.6
97,30,neg_aff,0.6
97,31,stress,1
97,31,pos_aff,1.8
97,31,neg_aff,0.6
97,32,stress,1
97,32,pos_aff,0.6
97,32,neg_aff,0.8
97,33,stress,1
97,33,pos_aff,1.6
97,33,neg_aff,0.2
97,34,stress,1
97,34,pos_aff,1.6
97,34,neg_aff,0.6
97,35,stress,1
97,35,pos_aff,1
97,35,neg_aff,0.6
97,36,stress,2
97,36,pos_aff,0.8
97,36,neg_aff,1.6
97,37,stress,2
97,37,pos_aff,0.6
97,37,neg_aff,0.8
97,38,stress,5
97,38,pos_aff,1.8
97,38,neg_aff,1
97,39,stress,3
97,39,pos_aff,2.4
97,39,neg_aff,3
97,40,stress,1
97,40,pos_aff,1.8
97,40,neg_aff,0.2
97,41,stress,1
97,41,pos_aff,2
97,41,neg_aff,0.4
97,42,stress,1
97,42,pos_aff,0.6
97,42,neg_aff,0.8
97,43,stress,4
97,43,pos_aff,0.8
97,43,neg_aff,1.2
97,44,stress,2
97,44,pos_aff,1
97,44,neg_aff,0.8
97,45,stress,1
97,45,pos_aff,1.2
97,45,neg_aff,0.6
97,46,stress,2
97,46,pos_aff,1.4
97,46,neg_aff,0.6
97,47,stress,1
97,47,pos_aff,1.4
97,47,neg_aff,0.6
97,48,stress,5
97,48,pos_aff,1.6
97,48,neg_aff,1.6
97,49,stress,3
97,49,pos_aff,1.4
97,49,neg_aff,1.2
97,50,stress,4
97,50,pos_aff,2.4
97,50,neg_aff,2.4
97,51,stress,3
97,51,pos_aff,1.6
97,51,neg_aff,1.2
97,52,stress,1
97,52,pos_aff,1.8
97,52,neg_aff,0.4
97,53,stress,1
97,53,pos_aff,1.8
97,53,neg_aff,0.6
97,54,stress,NA
97,54,pos_aff,NA
97,54,neg_aff,NA
97,55,stress,3
97,55,pos_aff,2
97,55,neg_aff,2.2
97,56,stress,0
97,56,pos_aff,1
97,56,neg_aff,0
97,57,stress,0
97,57,pos_aff,1.6
97,57,neg_aff,0
97,58,stress,1
97,58,pos_aff,1.4
97,58,neg_aff,0.2
97,59,stress,2
97,59,pos_aff,1
97,59,neg_aff,0.8
97,60,stress,0
97,60,pos_aff,2.8
97,60,neg_aff,0.2
97,61,stress,3
97,61,pos_aff,2
97,61,neg_aff,1.2
97,62,stress,1
97,62,pos_aff,0.4
97,62,neg_aff,0.4
97,63,stress,4
97,63,pos_aff,1.6
97,63,neg_aff,2.4
97,64,stress,4
97,64,pos_aff,1.6
97,64,neg_aff,1.8
97,65,stress,5
97,65,pos_aff,1.8
97,65,neg_aff,3.2
97,66,stress,4
97,66,pos_aff,1.6
97,66,neg_aff,2.6
97,67,stress,3
97,67,pos_aff,1.8
97,67,neg_aff,2
97,68,stress,4
97,68,pos_aff,1.8
97,68,neg_aff,2.2
97,69,stress,4
97,69,pos_aff,1.4
97,69,neg_aff,2.2
97,70,stress,2
97,70,pos_aff,0.8
97,70,neg_aff,0.6
97,71,stress,2
97,71,pos_aff,0.4
97,71,neg_aff,0.2
97,72,stress,3
97,72,pos_aff,1.2
97,72,neg_aff,0.6
97,73,stress,3
97,73,pos_aff,1.6
97,73,neg_aff,1.4
97,74,stress,3
97,74,pos_aff,1.8
97,74,neg_aff,0.6
97,75,stress,3
97,75,pos_aff,2.2
97,75,neg_aff,3.2
97,76,stress,3
97,76,pos_aff,1.4
97,76,neg_aff,2
97,77,stress,2
97,77,pos_aff,0.8
97,77,neg_aff,0.6
97,78,stress,2
97,78,pos_aff,1.4
97,78,neg_aff,0.4
97,79,stress,3
97,79,pos_aff,1.6
97,79,neg_aff,2
97,80,stress,3
97,80,pos_aff,1.6
97,80,neg_aff,2.4
97,81,stress,5
97,81,pos_aff,2
97,81,neg_aff,3
97,82,stress,3
97,82,pos_aff,2
97,82,neg_aff,2.8
97,83,stress,3
97,83,pos_aff,1.6
97,83,neg_aff,1.6
97,84,stress,3
97,84,pos_aff,1.4
97,84,neg_aff,0.8
97,85,stress,3
97,85,pos_aff,1.2
97,85,neg_aff,1.2
97,86,stress,2
97,86,pos_aff,1.8
97,86,neg_aff,1
97,87,stress,3
97,87,pos_aff,1.8
97,87,neg_aff,0.8
97,88,stress,3
97,88,pos_aff,0.8
97,88,neg_aff,1.2
97,89,stress,NA
97,89,pos_aff,NA
97,89,neg_aff,NA
97,90,stress,3
97,90,pos_aff,1.8
97,90,neg_aff,0.6
97,91,stress,3
97,91,pos_aff,0.8
97,91,neg_aff,1.2
97,92,stress,1
97,92,pos_aff,0.6
97,92,neg_aff,0.6
97,93,stress,2
97,93,pos_aff,1
97,93,neg_aff,0.4
97,94,stress,1
97,94,pos_aff,1.4
97,94,neg_aff,0.2
97,95,stress,1
97,95,pos_aff,1.8
97,95,neg_aff,0.2
97,96,stress,1
97,96,pos_aff,1.2
97,96,neg_aff,0.6
97,97,stress,2
97,97,pos_aff,2.2
97,97,neg_aff,0.4
97,98,stress,2
97,98,pos_aff,0
97,98,neg_aff,0.4
97,99,stress,2
97,99,pos_aff,1.4
97,99,neg_aff,0.8
97,100,stress,2
97,100,pos_aff,1.4
97,100,neg_aff,0.6
97,101,stress,2
97,101,pos_aff,1.75
97,101,neg_aff,0.6
98,1,stress,6
98,1,pos_aff,1.2
98,1,neg_aff,3.2
98,2,stress,7
98,2,pos_aff,1.4
98,2,neg_aff,2.4
98,3,stress,6
98,3,pos_aff,1.8
98,3,neg_aff,2.8
98,4,stress,5
98,4,pos_aff,0.4
98,4,neg_aff,3
98,5,stress,4
98,5,pos_aff,2.6
98,5,neg_aff,2.4
98,6,stress,4
98,6,pos_aff,1.6
98,6,neg_aff,2.8
98,7,stress,4
98,7,pos_aff,0.6
98,7,neg_aff,2.6
98,8,stress,6
98,8,pos_aff,1.2
98,8,neg_aff,2.8
98,9,stress,2
98,9,pos_aff,1.2
98,9,neg_aff,2.8
98,10,stress,0
98,10,pos_aff,2.2
98,10,neg_aff,2.6
98,11,stress,2
98,11,pos_aff,1.6
98,11,neg_aff,3
98,12,stress,4
98,12,pos_aff,0.6
98,12,neg_aff,2.6
98,13,stress,3
98,13,pos_aff,1.2
98,13,neg_aff,3
98,14,stress,4
98,14,pos_aff,1
98,14,neg_aff,3.2
98,15,stress,4
98,15,pos_aff,1.8
98,15,neg_aff,3.2
98,16,stress,6
98,16,pos_aff,0.4
98,16,neg_aff,3
98,17,stress,6
98,17,pos_aff,1.2
98,17,neg_aff,3
98,18,stress,4
98,18,pos_aff,1.6
98,18,neg_aff,2.8
98,19,stress,4
98,19,pos_aff,1.6
98,19,neg_aff,3
98,20,stress,3
98,20,pos_aff,1.4
98,20,neg_aff,3
98,21,stress,5
98,21,pos_aff,1.6
98,21,neg_aff,3.4
98,22,stress,5
98,22,pos_aff,1.8
98,22,neg_aff,3.2
98,23,stress,5
98,23,pos_aff,1.4
98,23,neg_aff,2.4
98,24,stress,5
98,24,pos_aff,0.8
98,24,neg_aff,2.8
98,25,stress,4
98,25,pos_aff,1
98,25,neg_aff,3.2
98,26,stress,7
98,26,pos_aff,0.6
98,26,neg_aff,2.8
98,27,stress,NA
98,27,pos_aff,NA
98,27,neg_aff,NA
98,28,stress,5
98,28,pos_aff,1
98,28,neg_aff,2.6
98,29,stress,5
98,29,pos_aff,1.4
98,29,neg_aff,3
98,30,stress,4
98,30,pos_aff,0.6
98,30,neg_aff,3.2
